origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
LGA,2013,9,16,6,17.8,12.2,69.72,200.0,3.09,3.55,0.0,1017.9,16093.4,16/09/2013 7:00
LGA,2013,9,16,7,17.2,11.7,70.07,200.0,2.57,2.96,0.0,1017.6,16093.4,16/09/2013 8:00
LGA,2013,9,16,8,17.8,12.2,69.72,210.0,2.06,2.37,0.0,1017.2,16093.4,16/09/2013 9:00
LGA,2013,9,16,9,17.8,12.8,72.53,240.0,4.63,5.33,0.0,1017.2,16093.4,16/09/2013 10:00
LGA,2013,9,16,10,18.3,13.3,72.62,270.0,6.69,7.7,0.0,1017.8,16093.4,16/09/2013 11:00
LGA,2013,9,16,11,18.3,12.8,70.28,290.0,3.6,4.14,0.0,1017.9,16093.4,16/09/2013 12:00
LGA,2013,9,16,12,17.2,13.3,77.83,310.0,4.63,5.33,0.51,1018.2,16093.4,16/09/2013 13:00
LGA,2013,9,16,13,17.2,12.8,75.33,360.0,4.12,4.74,0.0,1019.0,16093.4,16/09/2013 14:00
LGA,2013,9,16,14,17.2,11.7,70.07,20.0,2.06,2.37,0.0,1019.0,16093.4,16/09/2013 15:00
LGA,2013,9,16,15,17.8,10.6,62.71,330.0,3.6,4.14,0.0,1018.6,16093.4,16/09/2013 16:00
LGA,2013,9,16,16,19.4,10.6,56.73,360.0,2.06,2.37,0.0,1018.3,16093.4,16/09/2013 17:00
LGA,2013,9,16,17,20.6,8.9,46.99,350.0,1.54,1.78,0.0,1018.0,16093.4,16/09/2013 18:00
LGA,2013,9,16,18,21.7,10.0,47.29,360.0,4.63,5.33,0.0,1017.8,16093.4,16/09/2013 19:00
LGA,2013,9,16,19,20.6,9.4,48.6,10.0,5.14,5.92,0.0,1017.7,16093.4,16/09/2013 20:00
LGA,2013,9,16,20,20.6,9.4,48.6,330.0,5.66,6.51,0.0,1018.1,16093.4,16/09/2013 21:00
LGA,2013,9,16,21,20.6,10.0,50.6,10.0,4.63,5.33,0.0,1018.6,16093.4,16/09/2013 22:00
LGA,2013,9,16,22,19.4,10.6,56.73,360.0,3.6,4.14,0.0,1019.3,16093.4,16/09/2013 23:00
LGA,2013,9,16,23,19.4,9.4,52.35,360.0,4.12,4.74,0.0,1019.8,16093.4,17/09/2013 0:00
LGA,2013,9,17,0,18.9,10.6,58.53,340.0,5.14,5.92,0.0,1020.9,16093.4,17/09/2013 1:00
LGA,2013,9,17,1,18.3,10.6,60.77,330.0,7.2,8.29,0.0,1021.8,16093.4,17/09/2013 2:00
LGA,2013,9,17,2,16.1,9.4,64.46,10.0,8.23,9.47,0.0,1023.1,16093.4,17/09/2013 3:00
LGA,2013,9,17,3,15.0,7.8,62.07,10.0,8.23,9.47,0.0,1024.0,16093.4,17/09/2013 4:00
LGA,2013,9,17,4,13.9,6.7,61.81,10.0,7.2,8.29,0.0,1025.0,16093.4,17/09/2013 5:00
LGA,2013,9,17,5,12.8,4.4,56.62,10.0,5.14,5.92,0.0,1025.8,16093.4,17/09/2013 6:00
LGA,2013,9,17,6,12.2,3.3,54.51,20.0,6.17,7.1,0.0,1026.2,16093.4,17/09/2013 7:00
LGA,2013,9,17,7,11.1,3.3,58.62,10.0,5.66,6.51,0.0,1026.6,16093.4,17/09/2013 8:00
LGA,2013,9,17,8,10.6,2.8,58.49,10.0,5.66,6.51,0.0,1026.9,16093.4,17/09/2013 9:00
LGA,2013,9,17,9,10.0,2.8,60.89,10.0,6.17,7.1,0.0,1027.6,16093.4,17/09/2013 10:00
LGA,2013,9,17,10,10.0,2.2,58.34,20.0,6.17,7.1,0.0,1028.8,16093.4,17/09/2013 11:00
LGA,2013,9,17,11,10.6,2.2,56.05,20.0,6.17,7.1,0.0,1029.4,16093.4,17/09/2013 12:00
LGA,2013,9,17,12,11.7,1.7,50.28,30.0,6.69,7.7,0.0,1030.0,16093.4,17/09/2013 13:00
LGA,2013,9,17,13,12.8,1.7,46.77,30.0,7.72,8.88,0.0,1030.3,16093.4,17/09/2013 14:00
LGA,2013,9,17,14,14.4,0.6,38.94,40.0,7.2,8.29,0.0,1030.7,16093.4,17/09/2013 15:00
LGA,2013,9,17,15,14.4,0.6,38.94,70.0,5.14,5.92,0.0,1030.4,16093.4,17/09/2013 16:00
LGA,2013,9,17,16,15.0,2.2,42.02,60.0,5.14,5.92,0.0,1029.7,16093.4,17/09/2013 17:00
LGA,2013,9,17,17,15.6,2.2,40.43,,3.09,3.55,0.0,1029.2,16093.4,17/09/2013 18:00
LGA,2013,9,17,18,16.7,2.2,37.69,0.0,0.0,0.0,0.0,1028.5,16093.4,17/09/2013 19:00
LGA,2013,9,17,19,17.2,2.8,38.1,50.0,3.09,3.55,0.0,1028.0,16093.4,17/09/2013 20:00
LGA,2013,9,17,20,17.8,2.2,35.15,0.0,0.0,0.0,0.0,1027.7,16093.4,17/09/2013 21:00
LGA,2013,9,17,21,17.8,2.2,35.15,300.0,2.57,2.96,0.0,1027.5,16093.4,17/09/2013 22:00
LGA,2013,9,17,22,17.2,3.3,39.47,40.0,2.57,2.96,0.0,1027.3,16093.4,17/09/2013 23:00
LGA,2013,9,17,23,16.7,3.9,42.51,,2.06,2.37,0.0,1027.4,16093.4,18/09/2013 0:00
LGA,2013,9,18,0,15.6,3.9,45.6,190.0,3.09,3.55,0.0,1027.7,16093.4,18/09/2013 1:00
LGA,2013,9,18,1,15.0,3.9,47.39,220.0,1.54,1.78,0.0,1027.7,16093.4,18/09/2013 2:00
LGA,2013,9,18,2,15.0,4.4,49.08,220.0,1.54,1.78,0.0,1027.8,16093.4,18/09/2013 3:00
LGA,2013,9,18,3,14.4,4.4,51.02,220.0,1.54,1.78,0.0,1027.7,16093.4,18/09/2013 4:00
LGA,2013,9,18,4,14.4,5.6,55.47,0.0,0.0,0.0,0.0,1027.7,16093.4,18/09/2013 5:00
LGA,2013,9,18,5,14.4,6.1,57.42,290.0,2.06,2.37,0.0,1027.6,16093.4,18/09/2013 6:00
LGA,2013,9,18,6,13.9,6.1,59.31,290.0,2.57,2.96,0.0,1027.2,16093.4,18/09/2013 7:00
LGA,2013,9,18,7,13.9,5.6,57.29,310.0,3.09,3.55,0.0,1027.1,16093.4,18/09/2013 8:00
LGA,2013,9,18,8,13.3,5.0,57.14,300.0,2.57,2.96,0.0,1027.0,16093.4,18/09/2013 9:00
LGA,2013,9,18,9,12.8,5.0,59.04,280.0,2.06,2.37,0.0,1027.0,16093.4,18/09/2013 10:00
LGA,2013,9,18,10,12.8,5.0,59.04,270.0,2.57,2.96,0.0,1027.1,16093.4,18/09/2013 11:00
LGA,2013,9,18,11,13.9,4.4,52.7,270.0,2.06,2.37,0.0,1027.4,16093.4,18/09/2013 12:00
LGA,2013,9,18,12,15.0,5.0,51.18,320.0,1.54,1.78,0.0,1027.1,16093.4,18/09/2013 13:00
LGA,2013,9,18,13,16.7,3.9,42.51,310.0,2.06,2.37,0.0,1027.1,16093.4,18/09/2013 14:00
LGA,2013,9,18,14,17.8,3.9,39.65,320.0,3.09,3.55,0.0,1026.6,16093.4,18/09/2013 15:00
LGA,2013,9,18,15,18.9,3.9,37.0,320.0,1.54,1.78,0.0,1026.0,16093.4,18/09/2013 16:00
LGA,2013,9,18,16,19.4,4.4,37.15,330.0,1.54,1.78,0.0,1025.1,16093.4,18/09/2013 17:00
LGA,2013,9,18,17,20.6,3.3,31.92,240.0,2.57,2.96,0.0,1024.3,16093.4,18/09/2013 18:00
LGA,2013,9,18,18,21.1,3.3,30.95,230.0,4.12,4.74,0.0,1023.6,16093.4,18/09/2013 19:00
LGA,2013,9,18,19,21.1,1.7,27.62,210.0,5.14,5.92,0.0,1023.0,16093.4,18/09/2013 20:00
LGA,2013,9,18,20,21.7,5.0,33.61,180.0,3.6,4.14,0.0,1022.6,16093.4,18/09/2013 21:00
LGA,2013,9,18,21,20.0,7.2,43.44,180.0,4.63,5.33,0.0,1022.5,16093.4,18/09/2013 22:00
LGA,2013,9,18,22,18.3,8.3,52.06,190.0,4.63,5.33,0.0,1022.3,16093.4,18/09/2013 23:00
LGA,2013,9,18,23,17.2,9.4,60.11,190.0,5.14,5.92,0.0,1022.5,16093.4,19/09/2013 0:00
LGA,2013,9,19,0,17.2,9.4,60.11,210.0,4.63,5.33,0.0,1022.6,16093.4,19/09/2013 1:00
LGA,2013,9,19,1,16.7,9.4,62.04,210.0,4.63,5.33,0.0,1022.5,16093.4,19/09/2013 2:00
LGA,2013,9,19,2,16.7,10.0,64.59,220.0,3.6,4.14,0.0,1022.7,16093.4,19/09/2013 3:00
LGA,2013,9,19,3,16.1,9.4,64.46,210.0,3.6,4.14,0.0,1022.3,16093.4,19/09/2013 4:00
LGA,2013,9,19,4,15.6,9.4,66.56,210.0,3.09,3.55,0.0,1022.3,16093.4,19/09/2013 5:00
LGA,2013,9,19,5,15.0,9.4,69.17,220.0,2.57,2.96,0.0,1022.4,16093.4,19/09/2013 6:00
LGA,2013,9,19,6,15.0,8.9,66.88,220.0,2.06,2.37,0.0,1021.9,16093.4,19/09/2013 7:00
LGA,2013,9,19,7,15.0,8.3,64.22,0.0,0.0,0.0,0.0,1021.5,16093.4,19/09/2013 8:00
LGA,2013,9,19,8,15.0,7.8,62.07,240.0,2.57,2.96,0.0,1021.6,16093.4,19/09/2013 9:00
LGA,2013,9,19,9,15.0,7.2,59.58,0.0,0.0,0.0,0.0,1021.7,16093.4,19/09/2013 10:00
LGA,2013,9,19,10,13.9,7.8,66.65,0.0,0.0,0.0,0.0,1021.9,16093.4,19/09/2013 11:00
LGA,2013,9,19,11,15.6,6.7,55.39,230.0,1.54,1.78,0.0,1021.8,16093.4,19/09/2013 12:00
LGA,2013,9,19,12,17.2,6.7,50.03,320.0,1.54,1.78,0.0,1021.7,16093.4,19/09/2013 13:00
LGA,2013,9,19,13,18.9,7.2,46.52,320.0,2.57,2.96,0.0,1021.8,16093.4,19/09/2013 14:00
LGA,2013,9,19,14,19.4,7.8,46.98,330.0,1.54,1.78,0.0,1021.3,16093.4,19/09/2013 15:00
LGA,2013,9,19,15,22.2,7.8,39.54,310.0,2.06,2.37,0.0,1021.0,16093.4,19/09/2013 16:00
LGA,2013,9,19,16,22.2,6.1,35.19,270.0,2.06,2.37,0.0,1020.6,16093.4,19/09/2013 17:00
LGA,2013,9,19,17,23.3,6.7,34.3,190.0,2.06,2.37,0.0,1019.8,16093.4,19/09/2013 18:00
LGA,2013,9,19,18,24.4,6.1,30.8,260.0,3.6,4.14,0.0,1019.1,16093.4,19/09/2013 19:00
LGA,2013,9,19,19,24.4,5.6,29.76,240.0,2.57,2.96,0.0,1018.7,16093.4,19/09/2013 20:00
LGA,2013,9,19,20,22.8,10.0,44.23,180.0,6.17,7.1,0.0,1018.3,16093.4,19/09/2013 21:00
LGA,2013,9,19,21,21.7,10.0,47.29,170.0,4.63,5.33,0.0,1018.4,16093.4,19/09/2013 22:00
LGA,2013,9,19,22,20.0,11.1,56.51,180.0,4.63,5.33,0.0,1018.7,16093.4,19/09/2013 23:00
LGA,2013,9,19,23,19.4,11.7,61.03,200.0,4.12,4.74,0.0,1019.0,16093.4,20/09/2013 0:00
LGA,2013,9,20,0,19.4,12.2,63.08,190.0,3.09,3.55,0.0,1019.3,16093.4,20/09/2013 1:00
LGA,2013,9,20,1,19.4,12.2,63.08,200.0,3.09,3.55,0.0,1019.2,16093.4,20/09/2013 2:00
LGA,2013,9,20,2,18.9,12.2,65.07,200.0,3.6,4.14,0.0,1018.8,16093.4,20/09/2013 3:00
LGA,2013,9,20,3,18.3,12.2,67.57,210.0,3.09,3.55,0.0,1018.5,16093.4,20/09/2013 4:00
LGA,2013,9,20,4,17.8,12.2,69.72,200.0,2.06,2.37,0.0,1018.3,16093.4,20/09/2013 5:00
LGA,2013,9,20,5,17.2,11.7,70.07,220.0,2.57,2.96,0.0,1018.4,16093.4,20/09/2013 6:00
LGA,2013,9,20,6,17.2,11.7,70.07,240.0,1.54,1.78,0.0,1018.4,16093.4,20/09/2013 7:00
LGA,2013,9,20,7,17.2,11.7,70.07,240.0,2.06,2.37,0.0,1018.5,16093.4,20/09/2013 8:00
LGA,2013,9,20,8,16.7,11.7,72.33,0.0,0.0,0.0,0.0,1018.4,16093.4,20/09/2013 9:00
LGA,2013,9,20,9,16.7,12.2,74.75,200.0,1.54,1.78,0.0,1018.4,16093.4,20/09/2013 10:00
LGA,2013,9,20,10,16.7,12.2,74.75,210.0,2.06,2.37,0.0,1018.7,16093.4,20/09/2013 11:00
LGA,2013,9,20,11,17.8,12.8,72.53,0.0,0.0,0.0,0.0,1018.7,16093.4,20/09/2013 12:00
LGA,2013,9,20,12,19.4,12.2,63.08,,1.54,1.78,0.0,1018.6,16093.4,20/09/2013 13:00
LGA,2013,9,20,13,21.1,12.8,59.06,330.0,2.57,2.96,0.0,1018.8,16093.4,20/09/2013 14:00
LGA,2013,9,20,14,22.2,12.8,55.22,340.0,2.06,2.37,0.0,1018.8,16093.4,20/09/2013 15:00
LGA,2013,9,20,15,23.9,12.2,47.89,180.0,2.57,2.96,0.0,1018.0,16093.4,20/09/2013 16:00
LGA,2013,9,20,16,24.4,11.1,43.21,0.0,0.0,0.0,0.0,1017.8,16093.4,20/09/2013 17:00
LGA,2013,9,20,17,25.0,12.2,44.84,170.0,5.66,6.51,0.0,1017.0,16093.4,20/09/2013 18:00
LGA,2013,9,20,18,24.4,11.7,44.97,150.0,5.14,5.92,0.0,1016.6,16093.4,20/09/2013 19:00
LGA,2013,9,20,19,24.4,11.1,43.21,170.0,4.63,5.33,0.0,1016.2,16093.4,20/09/2013 20:00
LGA,2013,9,20,20,22.2,12.2,53.08,180.0,6.69,7.7,0.0,1016.3,16093.4,20/09/2013 21:00
LGA,2013,9,20,21,21.7,11.7,52.95,180.0,6.69,7.7,0.0,1016.4,16093.4,20/09/2013 22:00
LGA,2013,9,20,22,20.0,13.9,67.91,170.0,5.66,6.51,0.0,1016.2,16093.4,20/09/2013 23:00
LGA,2013,9,20,23,19.4,13.9,70.49,180.0,4.63,5.33,0.0,1016.2,16093.4,21/09/2013 0:00
LGA,2013,9,21,0,19.4,13.9,70.49,170.0,6.17,7.1,0.0,1016.1,16093.4,21/09/2013 1:00
LGA,2013,9,21,1,18.9,13.9,72.72,180.0,6.17,7.1,0.0,1016.1,16093.4,21/09/2013 2:00
LGA,2013,9,21,2,18.9,13.9,72.72,210.0,4.63,5.33,0.0,1016.4,16093.4,21/09/2013 3:00
LGA,2013,9,21,3,18.9,14.4,75.12,180.0,3.09,3.55,0.0,1016.3,16093.4,21/09/2013 4:00
LGA,2013,9,21,4,18.3,14.4,77.99,210.0,2.06,2.37,0.0,1016.4,16093.4,21/09/2013 5:00
LGA,2013,9,21,5,17.8,14.4,80.49,220.0,3.09,3.55,0.0,1016.4,16093.4,21/09/2013 6:00
LGA,2013,9,21,6,17.2,13.9,80.93,180.0,2.06,2.37,0.0,1015.7,16093.4,21/09/2013 7:00
LGA,2013,9,21,7,16.7,13.9,83.54,140.0,2.06,2.37,0.0,1014.9,16093.4,21/09/2013 8:00
LGA,2013,9,21,8,16.7,13.9,83.54,0.0,0.0,0.0,0.0,1015.0,16093.4,21/09/2013 9:00
LGA,2013,9,21,9,16.1,13.9,86.79,0.0,0.0,0.0,0.0,1014.8,16093.4,21/09/2013 10:00
LGA,2013,9,21,10,16.7,13.9,83.54,210.0,1.54,1.78,0.0,1015.0,16093.4,21/09/2013 11:00
LGA,2013,9,21,11,17.2,13.9,80.93,240.0,1.54,1.78,0.0,1014.7,16093.4,21/09/2013 12:00
LGA,2013,9,21,12,18.0,14.0,77.45,0.0,0.0,0.0,0.0,,12874.72,21/09/2013 13:00
LGA,2013,9,21,13,19.4,15.0,75.69,160.0,3.09,3.55,0.0,1013.5,16093.4,21/09/2013 14:00
LGA,2013,9,21,14,20.6,16.1,75.4,150.0,4.63,5.33,0.0,1012.5,16093.4,21/09/2013 15:00
LGA,2013,9,21,15,21.7,17.2,75.57,150.0,6.69,7.7,0.0,1011.7,16093.4,21/09/2013 16:00
LGA,2013,9,21,16,22.0,18.0,78.04,180.0,6.17,7.1,0.0,,16093.4,21/09/2013 17:00
LGA,2013,9,21,17,23.0,17.0,68.94,170.0,7.2,8.29,0.0,,16093.4,21/09/2013 18:00
LGA,2013,9,21,18,23.9,17.2,66.13,170.0,10.8,12.43,0.0,1008.9,16093.4,21/09/2013 19:00
LGA,2013,9,21,19,23.3,17.2,68.57,170.0,8.75,10.06,0.0,1008.1,16093.4,21/09/2013 20:00
LGA,2013,9,21,20,22.8,17.8,73.41,180.0,9.77,11.25,0.0,1007.9,16093.4,21/09/2013 21:00
LGA,2013,9,21,21,22.2,18.3,78.57,170.0,9.26,10.66,0.0,1007.4,16093.4,21/09/2013 22:00
LGA,2013,9,21,22,21.7,18.9,84.1,170.0,8.23,9.47,0.0,1006.8,16093.4,21/09/2013 23:00
LGA,2013,9,21,23,22.0,19.0,83.09,180.0,7.72,8.88,0.0,,16093.4,22/09/2013 0:00
LGA,2013,9,22,0,21.7,18.9,84.1,180.0,6.17,7.1,0.0,1006.2,16093.4,22/09/2013 1:00
LGA,2013,9,22,1,22.0,19.0,83.09,180.0,7.72,8.88,0.0,,16093.4,22/09/2013 2:00
LGA,2013,9,22,2,21.0,19.0,88.34,180.0,7.72,8.88,0.0,,16093.4,22/09/2013 3:00
LGA,2013,9,22,3,21.0,19.0,88.34,170.0,6.17,7.1,3.3,,8046.7,22/09/2013 4:00
LGA,2013,9,22,4,21.0,19.0,88.34,180.0,6.69,7.7,0.76,,6437.36,22/09/2013 5:00
LGA,2013,9,22,5,19.0,17.0,88.18,210.0,4.12,4.74,2.79,,6437.36,22/09/2013 6:00
LGA,2013,9,22,6,17.2,15.6,90.31,340.0,4.63,5.33,5.84,1004.3,8046.7,22/09/2013 7:00
LGA,2013,9,22,7,17.8,15.0,83.66,330.0,3.09,3.55,1.02,1004.3,16093.4,22/09/2013 8:00
LGA,2013,9,22,8,17.8,15.6,86.95,240.0,2.57,2.96,0.25,1005.5,16093.4,22/09/2013 9:00
LGA,2013,9,22,9,17.8,15.0,83.66,310.0,4.63,5.33,0.0,1005.3,16093.4,22/09/2013 10:00
LGA,2013,9,22,10,17.8,13.9,77.92,310.0,5.14,5.92,0.0,1005.9,16093.4,22/09/2013 11:00
LGA,2013,9,22,11,17.8,13.3,74.94,300.0,6.69,7.7,0.0,1006.5,16093.4,22/09/2013 12:00
LGA,2013,9,22,12,17.2,11.1,67.34,300.0,7.72,8.88,0.0,1007.2,16093.4,22/09/2013 13:00
LGA,2013,9,22,13,17.8,8.9,55.95,330.0,6.69,7.7,0.0,1007.5,16093.4,22/09/2013 14:00
LGA,2013,9,22,14,18.9,8.3,50.14,310.0,9.26,10.66,0.0,1007.6,16093.4,22/09/2013 15:00
LGA,2013,9,22,15,18.9,7.8,48.47,300.0,6.17,7.1,0.0,1007.7,16093.4,22/09/2013 16:00
LGA,2013,9,22,16,19.4,7.2,45.09,310.0,7.72,8.88,0.0,1007.9,16093.4,22/09/2013 17:00
LGA,2013,9,22,17,19.4,7.2,45.09,320.0,7.2,8.29,0.0,1007.7,16093.4,22/09/2013 18:00
LGA,2013,9,22,18,19.4,6.7,43.57,300.0,9.26,10.66,0.0,1007.7,16093.4,22/09/2013 19:00
LGA,2013,9,22,19,19.4,7.2,45.09,310.0,6.69,7.7,0.0,1008.1,16093.4,22/09/2013 20:00
LGA,2013,9,22,20,18.9,6.7,44.95,300.0,7.2,8.29,0.0,1008.3,16093.4,22/09/2013 21:00
LGA,2013,9,22,21,18.3,6.7,46.67,320.0,7.2,8.29,0.0,1008.9,16093.4,22/09/2013 22:00
LGA,2013,9,22,22,17.8,6.7,48.17,310.0,9.26,10.66,0.0,1009.5,16093.4,22/09/2013 23:00
LGA,2013,9,22,23,16.7,7.2,53.44,320.0,6.69,7.7,0.0,1010.5,16093.4,23/09/2013 0:00
LGA,2013,9,23,0,16.1,6.1,51.48,320.0,6.17,7.1,0.0,1011.3,16093.4,23/09/2013 1:00
LGA,2013,9,23,1,15.0,6.7,57.57,330.0,8.23,9.47,0.0,1011.9,16093.4,23/09/2013 2:00
LGA,2013,9,23,2,14.4,6.1,57.42,340.0,5.66,6.51,0.0,1012.7,16093.4,23/09/2013 3:00
LGA,2013,9,23,3,13.9,5.0,54.95,340.0,5.66,6.51,0.0,1012.9,16093.4,23/09/2013 4:00
LGA,2013,9,23,4,13.3,5.0,57.14,350.0,5.14,5.92,0.0,1013.0,16093.4,23/09/2013 5:00
LGA,2013,9,23,5,12.8,4.4,56.62,340.0,4.63,5.33,0.0,1013.4,16093.4,23/09/2013 6:00
LGA,2013,9,23,6,12.2,4.4,58.89,340.0,4.63,5.33,0.0,1013.4,16093.4,23/09/2013 7:00
LGA,2013,9,23,7,12.2,4.4,58.89,340.0,3.09,3.55,0.0,1013.8,16093.4,23/09/2013 8:00
LGA,2013,9,23,8,11.7,5.0,63.47,10.0,2.57,2.96,0.0,1014.2,16093.4,23/09/2013 9:00
LGA,2013,9,23,9,11.7,3.9,58.77,10.0,4.63,5.33,0.0,1014.8,16093.4,23/09/2013 10:00
LGA,2013,9,23,10,11.1,3.9,61.15,20.0,4.63,5.33,0.0,1015.5,16093.4,23/09/2013 11:00
LGA,2013,9,23,11,11.7,5.0,63.47,330.0,4.63,5.33,0.0,1016.2,16093.4,23/09/2013 12:00
LGA,2013,9,23,12,12.2,3.3,54.51,340.0,4.12,4.74,0.0,1016.3,16093.4,23/09/2013 13:00
LGA,2013,9,23,13,13.3,3.9,52.91,310.0,6.17,7.1,0.0,1016.4,16093.4,23/09/2013 14:00
LGA,2013,9,23,14,14.4,3.3,47.22,350.0,7.2,8.29,0.0,1015.8,16093.4,23/09/2013 15:00
LGA,2013,9,23,15,15.0,3.3,45.43,330.0,5.14,5.92,0.0,1015.7,16093.4,23/09/2013 16:00
LGA,2013,9,23,16,16.1,4.4,45.74,300.0,5.14,5.92,0.0,1015.4,16093.4,23/09/2013 17:00
LGA,2013,9,23,17,17.8,4.4,41.06,300.0,7.2,8.29,0.0,1014.9,16093.4,23/09/2013 18:00
LGA,2013,9,23,18,17.8,5.0,42.82,320.0,6.17,7.1,0.0,1014.5,16093.4,23/09/2013 19:00
LGA,2013,9,23,19,18.3,4.4,39.79,310.0,7.72,8.88,0.0,1014.3,16093.4,23/09/2013 20:00
LGA,2013,9,23,20,18.9,5.0,39.96,330.0,5.66,6.51,0.0,1014.4,16093.4,23/09/2013 21:00
LGA,2013,9,23,21,18.3,5.0,41.49,310.0,5.66,6.51,0.0,1014.9,16093.4,23/09/2013 22:00
LGA,2013,9,23,22,17.8,5.6,44.64,330.0,4.63,5.33,0.0,1015.2,16093.4,23/09/2013 23:00
LGA,2013,9,23,23,17.2,6.1,48.0,310.0,6.17,7.1,0.0,1015.7,16093.4,24/09/2013 0:00
LGA,2013,9,24,0,15.6,6.7,55.39,320.0,7.2,8.29,0.0,1016.4,16093.4,24/09/2013 1:00
LGA,2013,9,24,1,14.4,6.1,57.42,330.0,5.14,5.92,0.0,1016.9,16093.4,24/09/2013 2:00
LGA,2013,9,24,2,13.3,5.6,59.58,340.0,5.66,6.51,0.0,1017.3,16093.4,24/09/2013 3:00
LGA,2013,9,24,3,12.8,5.6,61.56,340.0,3.09,3.55,0.0,1017.4,16093.4,24/09/2013 4:00
LGA,2013,9,24,4,12.2,5.6,64.03,10.0,2.57,2.96,0.0,1017.4,16093.4,24/09/2013 5:00
LGA,2013,9,24,5,11.7,5.6,66.17,10.0,4.63,5.33,0.0,1017.8,16093.4,24/09/2013 6:00
LGA,2013,9,24,6,11.1,5.6,68.86,10.0,3.6,4.14,0.0,1017.5,16093.4,24/09/2013 7:00
LGA,2013,9,24,7,10.6,5.0,68.28,360.0,4.12,4.74,0.0,1017.4,16093.4,24/09/2013 8:00
LGA,2013,9,24,8,10.6,3.9,63.22,360.0,4.12,4.74,0.0,1017.5,16093.4,24/09/2013 9:00
LGA,2013,9,24,9,10.0,4.4,68.15,10.0,2.06,2.37,0.0,1017.6,16093.4,24/09/2013 10:00
LGA,2013,9,24,10,10.0,5.0,71.07,340.0,2.57,2.96,0.0,1017.7,16093.4,24/09/2013 11:00
LGA,2013,9,24,11,10.6,4.4,65.48,310.0,2.57,2.96,0.0,1017.6,16093.4,24/09/2013 12:00
LGA,2013,9,24,12,11.1,3.9,61.15,310.0,3.09,3.55,0.0,1017.2,16093.4,24/09/2013 13:00
LGA,2013,9,24,13,12.2,3.9,56.86,,2.57,2.96,0.0,1016.7,16093.4,24/09/2013 14:00
LGA,2013,9,24,14,13.9,3.9,50.88,330.0,3.09,3.55,0.0,1015.9,16093.4,24/09/2013 15:00
LGA,2013,9,24,15,15.6,3.3,43.71,270.0,4.12,4.74,0.0,1015.3,16093.4,24/09/2013 16:00
LGA,2013,9,24,16,17.8,5.0,42.82,300.0,3.09,3.55,0.0,1014.5,16093.4,24/09/2013 17:00
LGA,2013,9,24,17,20.0,5.0,37.32,320.0,4.63,5.33,0.0,1013.2,16093.4,24/09/2013 18:00
LGA,2013,9,24,18,21.1,4.4,33.44,,3.09,3.55,0.0,1012.3,16093.4,24/09/2013 19:00
LGA,2013,9,24,19,22.8,5.0,31.43,310.0,5.14,5.92,0.0,1011.8,16093.4,24/09/2013 20:00
LGA,2013,9,24,20,22.8,5.0,31.43,320.0,5.14,5.92,0.0,1011.5,16093.4,24/09/2013 21:00
LGA,2013,9,24,21,22.2,5.0,32.6,320.0,5.66,6.51,0.0,1011.5,16093.4,24/09/2013 22:00
LGA,2013,9,24,22,21.7,6.7,37.81,320.0,5.66,6.51,0.0,1011.6,16093.4,24/09/2013 23:00
LGA,2013,9,24,23,20.6,6.1,38.81,310.0,4.63,5.33,0.0,1011.7,16093.4,25/09/2013 0:00
LGA,2013,9,25,0,20.0,5.6,38.91,310.0,5.14,5.92,0.0,1012.2,16093.4,25/09/2013 1:00
LGA,2013,9,25,1,18.9,6.7,44.95,330.0,5.14,5.92,0.0,1013.0,16093.4,25/09/2013 2:00
LGA,2013,9,25,2,18.3,6.1,44.78,330.0,6.17,7.1,0.0,1013.4,16093.4,25/09/2013 3:00
LGA,2013,9,25,3,17.2,6.7,50.03,20.0,3.6,4.14,0.0,1013.7,16093.4,25/09/2013 4:00
LGA,2013,9,25,4,16.1,6.1,51.48,30.0,3.09,3.55,0.0,1013.8,16093.4,25/09/2013 5:00
LGA,2013,9,25,5,15.0,5.0,51.18,10.0,3.6,4.14,0.0,1014.0,16093.4,25/09/2013 6:00
LGA,2013,9,25,6,14.4,5.0,53.2,0.0,0.0,0.0,0.0,1013.9,16093.4,25/09/2013 7:00
LGA,2013,9,25,7,13.9,5.0,54.95,60.0,4.12,4.74,0.0,1013.9,16093.4,25/09/2013 8:00
LGA,2013,9,25,8,13.9,5.6,57.29,350.0,2.57,2.96,0.0,1013.6,16093.4,25/09/2013 9:00
LGA,2013,9,25,9,13.3,5.0,57.14,20.0,2.57,2.96,0.0,1014.0,16093.4,25/09/2013 10:00
LGA,2013,9,25,10,12.8,5.0,59.04,360.0,2.06,2.37,0.0,1014.2,16093.4,25/09/2013 11:00
LGA,2013,9,25,11,13.9,5.6,57.29,20.0,1.54,1.78,0.0,1014.3,16093.4,25/09/2013 12:00
LGA,2013,9,25,12,15.6,6.7,55.39,10.0,1.54,1.78,0.0,1014.5,16093.4,25/09/2013 13:00
LGA,2013,9,25,13,17.2,6.7,50.03,10.0,2.06,2.37,0.0,1014.5,16093.4,25/09/2013 14:00
LGA,2013,9,25,14,17.8,6.7,48.17,300.0,2.06,2.37,0.0,1014.4,16093.4,25/09/2013 15:00
